round_id,symbol,direction,open_time,close_time,open_price,close_price,max_position,open_trades_count,close_trades_count,pnl_xbt,holding_duration,is_closed,pnl_from_wallet
1108,XBTUSD,Long,2022-11-01 11:18:22.968000+00:00,2022-11-02 20:10:41.699000+00:00,20436.456429780035,20350.2165820643,166400,63,42,,1 days 08:52:18.731000,True,-6.211742
1109,XBTUSD,Long,2022-11-04 06:03:25.430000+00:00,2022-11-04 21:21:22.514000+00:00,20691.141274509802,20994.073235294116,510000,74,83,,0 days 15:17:57.084000,True,-0.37249
1110,XBTUSD,Long,2022-11-04 21:52:09.842000+00:00,2022-11-09 01:30:00.598000+00:00,21066.739182452642,19881.044001329345,855600,105,166,,4 days 03:37:50.756000,True,1.166165999999997
1111,XBTUSD,Short,2022-11-09 03:42:56.959000+00:00,2022-11-11 14:34:00.080000+00:00,18286.625,16555.0,-2000,4,1,,2 days 10:51:03.121000,True,-435.37922199999997
1112,XBTUSD,Long,2022-11-11 14:34:16.131000+00:00,2022-11-12 00:22:42.956000+00:00,16856.862305295952,16870.732710280376,321000,44,18,,0 days 09:48:26.825000,True,0.0
1113,XBTUSD,Short,2022-11-12 04:23:45.704000+00:00,2022-11-13 02:22:57.924000+00:00,16755.4243902439,16858.0,-41000,13,12,,0 days 21:59:12.220000,True,0.946773
1114,XBTUSD,Long,2022-11-14 06:37:44.921000+00:00,2022-11-14 08:07:38.737000+00:00,15934.102272727272,16760.64909090909,110000,5,4,,0 days 01:29:53.816000,True,0.0
1115,XBTUSD,Long,2022-11-14 08:38:46.477000+00:00,2022-11-14 11:34:09.346000+00:00,16669.5,16704.12,5000,2,11,,0 days 02:55:22.869000,True,0.0
1116,XBTUSD,Long,2022-11-14 13:51:11.596000+00:00,2022-11-15 00:42:25.963000+00:00,16356.125,16586.0,40000,5,3,,0 days 10:51:14.367000,True,0.0
1117,XBTUSD,Long,2022-11-15 07:17:13.349000+00:00,2022-11-15 08:03:59.859000+00:00,16852.8265,16791.6615,100000,21,11,,0 days 00:46:46.510000,True,0.0
1118,XBTUSD,Long,2022-11-15 08:30:28.440000+00:00,2022-11-15 09:31:33.337000+00:00,16916.0,16820.15,20000,6,6,,0 days 01:01:04.897000,True,0.0
1119,XBTUSD,Long,2022-11-15 11:04:20.933000+00:00,2022-11-15 12:04:33.357000+00:00,16919.752105263156,16708.842763157896,380000,69,26,,0 days 01:00:12.424000,True,-1.061245
1120,XBTUSD,Short,2022-11-15 12:04:58.431000+00:00,2022-11-15 12:14:59.164000+00:00,16700.756875,16792.6475,-240000,12,23,,0 days 00:10:00.733000,True,0.0
1121,XBTUSD,Long,2022-11-15 13:10:09.404000+00:00,2022-11-16 04:16:22.637000+00:00,16853.4525,16922.0,120000,32,18,,0 days 15:06:13.233000,True,0.0
1122,XBTUSD,Short,2022-11-16 08:17:46.729000+00:00,2022-11-17 17:03:59.842000+00:00,16661.925833333335,16670.7125,-120000,14,16,,1 days 08:46:13.113000,True,-34.340012
1123,XBTUSD,Long,2022-11-17 17:04:43.322000+00:00,2022-11-18 03:53:16.766000+00:00,16671.24875,16863.169166666667,120000,17,5,,0 days 10:48:33.444000,True,0.0
1124,XBTUSD,Long,2022-11-18 12:32:56.395000+00:00,2022-11-20 11:57:36.351000+00:00,16645.458333333332,16499.333333333332,120000,16,15,,1 days 23:24:39.956000,True,-0.605721
1125,XBTUSD,Long,2022-11-21 02:09:25.506000+00:00,2022-11-21 15:45:46.281000+00:00,16212.420212765957,16087.0,141000,22,7,,0 days 13:36:20.775000,True,0.0
1126,XBTUSD,Long,2022-11-23 10:57:18.589000+00:00,2022-11-27 08:46:06.850000+00:00,16438.23214285714,16514.997142857144,190000,52,31,,3 days 21:48:48.261000,True,4.411699
1127,XBTUSD,Long,2022-11-27 23:03:17.065000+00:00,2022-12-01 09:10:32.554000+00:00,16204.17857142857,16507.245,140000,8,30,,3 days 10:07:15.489000,True,6.533968
1128,XBTUSD,Long,2022-12-05 00:15:43.593000+00:00,2022-12-06 01:16:10.424000+00:00,17028.75,17047.564285714285,350000,45,16,,1 days 01:00:26.831000,True,-0.132315
1129,XBTUSD,Long,2022-12-08 20:05:22.009000+00:00,2022-12-12 00:03:56.329000+00:00,17208.7195,17031.5995,100000,12,8,,3 days 03:58:34.320000,True,0.481688
1130,XBTUSD,Short,2022-12-12 00:05:21.459000+00:00,2022-12-13 10:07:26.917000+00:00,17025.4119,17336.0208,-395000,70,44,,1 days 10:02:05.458000,True,-7.31278
1131,XBTUSD,Long,2022-12-13 10:12:18.809000+00:00,2022-12-15 05:34:08.471000+00:00,17539.525423728814,17931.288559322034,407900,79,64,,1 days 19:21:49.662000,True,-21.404207
1132,XBTUSD,Short,2022-12-15 13:22:53.904000+00:00,2022-12-20 15:22:36.847000+00:00,17481.130833333333,16994.365,-60000,10,9,,5 days 01:59:42.943000,True,-0.76645
1133,XBTUSD,Short,2022-12-22 17:29:18.835000+00:00,2023-01-04 02:37:18.414000+00:00,16694.29411764706,16682.220588235294,-135000,22,15,,12 days 09:07:59.579000,True,2.9233369999999996
1134,XBTUSD,Short,2023-01-04 03:07:12.031000+00:00,2023-01-04 16:39:08.861000+00:00,16808.0,16855.0,-20000,1,1,,0 days 13:31:56.830000,True,-2.546188
1135,XBTUSD,Long,2023-01-07 02:56:57.362000+00:00,2023-01-11 15:36:37.037000+00:00,17038.9,17334.96375,200000,5,14,,4 days 12:39:39.675000,True,-1.585118
1136,XBTUSD,Long,2023-01-11 18:10:09.827000+00:00,2023-01-14 00:44:13.487000+00:00,17455.694,19118.006220095693,200000,11,37,,2 days 06:34:03.660000,True,92.376374
1137,XBTUSD,Short,2023-01-14 00:44:13.487000+00:00,2023-01-18 03:15:28.671000+00:00,21131.347434119278,21244.255760368662,-59100,8,8,,4 days 02:31:15.184000,True,18.999844999999997
1138,XBTUSD,Long,2023-01-18 13:47:13.880000+00:00,2023-01-20 20:07:36.039000+00:00,20812.05724852071,21062.623224852072,260000,62,35,,2 days 06:20:22.159000,True,12.303637
1139,XBTUSD,Short,2023-01-20 20:59:02.759000+00:00,2023-01-22 21:35:06.404000+00:00,22712.5,22523.35892857143,-28000,8,5,,2 days 00:36:03.645000,True,6.470967
1140,XBTUSD,Long,2023-01-23 08:02:35.608000+00:00,2023-01-28 13:22:01.869000+00:00,23149.73080193616,22994.886455481683,1317600,174,123,,5 days 05:19:26.261000,True,-39.305821
1141,XBTUSD,Short,2023-01-28 13:22:01.869000+00:00,2023-01-29 01:05:43.224000+00:00,22997.53579059829,23185.314835471276,-179300,13,21,,0 days 11:43:41.355000,True,0.0
1142,XBTUSD,Long,2023-01-29 01:07:11.596000+00:00,2023-01-29 16:36:44.281000+00:00,23236.6481,23478.62405,1000000,121,74,,0 days 15:29:32.685000,True,-20.635154
1143,XBTUSD,Short,2023-01-29 16:37:07.866000+00:00,2023-01-29 16:43:48.829000+00:00,23496.121236133124,23538.6735340729,-63100,9,7,,0 days 00:06:40.963000,True,0.0
1144,XBTUSD,Short,2023-01-29 18:44:41.192000+00:00,2023-01-29 23:34:59.552000+00:00,23828.64006329114,23774.990316455696,-70000,51,72,,0 days 04:50:18.360000,True,0.0
1145,XBTUSD,Short,2023-01-30 00:22:48.258000+00:00,2023-01-31 00:37:36.319000+00:00,23727.751875,22600.037267080745,-80000,10,11,,1 days 00:14:48.061000,True,45.759771
1146,XBTUSD,Long,2023-01-31 00:37:36.319000+00:00,2023-02-01 19:01:26.795000+00:00,22716.0,23176.0,5000,4,1,,1 days 18:23:50.476000,True,16.835143000000002
1147,XBTUSD,Short,2023-02-01 19:52:30.346000+00:00,2023-02-02 00:44:30.039000+00:00,23746.6,24139.0,-25000,4,2,,0 days 04:51:59.693000,True,0.0
1148,XBTUSD,Long,2023-02-02 15:52:22.733000+00:00,2023-02-08 08:11:26.239000+00:00,23296.323529411766,23185.5,85000,18,13,,5 days 16:19:03.506000,True,-0.206003
1149,XBTUSD,Long,2023-02-09 03:05:47.797000+00:00,2023-02-13 17:43:51.050000+00:00,21846.057626649443,21540.606579311618,773700,90,108,,4 days 14:38:03.253000,True,-13.535422
1150,XBTUSD,Long,2023-02-13 18:31:49.901000+00:00,2023-02-14 03:27:13.451000+00:00,21569.387640449437,21700.225229826352,97900,8,11,,0 days 08:55:23.550000,True,0.0
1151,XBTUSD,Long,2023-02-14 07:42:49.230000+00:00,2023-02-14 08:46:54.533000+00:00,21767.75,21705.5,32000,3,2,,0 days 01:04:05.303000,True,0.0
1152,XBTUSD,Long,2023-02-15 08:34:10.379000+00:00,2023-02-15 11:43:57.240000+00:00,22117.0,22463.28125,16000,6,7,,0 days 03:09:46.861000,True,0.0
1153,XBTUSD,Long,2023-02-16 22:40:03.164000+00:00,2023-02-18 07:56:31.540000+00:00,23523.285714285714,24335.5,126000,6,8,,1 days 09:16:28.376000,True,-0.284707
1154,XBTUSD,Long,2023-02-18 18:12:11.194000+00:00,2023-02-18 19:44:14.618000+00:00,24786.465277777777,24622.755555555555,36000,4,10,,0 days 01:32:03.424000,True,0.0
1155,XBTUSD,Long,2023-02-19 14:40:24.600000+00:00,2023-02-19 16:34:57.215000+00:00,24775.25,24930.571428571428,28000,8,4,,0 days 01:54:32.615000,True,0.0
1156,XBTUSD,Long,2023-02-19 17:58:09.212000+00:00,2023-02-20 22:16:32.191000+00:00,24245.0,24772.076923076922,13000,8,2,,1 days 04:18:22.979000,True,0.510059
1157,XBTUSD,Long,2023-02-21 02:34:28.504000+00:00,2023-02-22 02:32:22.606000+00:00,25004.226333333332,24244.38266666667,150000,27,29,,0 days 23:57:54.102000,True,0.751195
1158,XBTUSD,Short,2023-02-23 02:50:17.618000+00:00,2023-02-23 11:22:31.455000+00:00,24530.14565972222,24226.986301369863,-288000,33,33,,0 days 08:32:13.837000,True,0.0
1159,XBTUSD,Long,2023-02-23 11:22:31.455000+00:00,2023-02-26 18:58:05.557000+00:00,23382.350936967632,23389.141954022987,87000,19,9,,3 days 07:35:34.102000,True,13.628988999999999
1160,XBTUSD,Short,2023-02-27 00:06:20.094000+00:00,2023-02-27 13:25:34.582000+00:00,23520.0,23493.979166666668,-24000,4,7,,0 days 13:19:14.488000,True,3.99878
1161,XBTUSD,Long,2023-02-27 16:13:02.820000+00:00,2023-02-28 02:08:56.009000+00:00,23222.0,23380.0,40000,4,6,,0 days 09:55:53.189000,True,0.0
1162,XBTUSD,Long,2023-02-28 07:30:01.235000+00:00,2023-03-03 10:08:30.947000+00:00,22278.13363732024,22352.166958961767,545200,28,78,,3 days 02:38:29.712000,True,0.94387
1163,XBTUSD,Long,2023-03-03 10:50:20.982000+00:00,2023-03-04 05:29:14.667000+00:00,22245.125,22314.80125,80000,14,14,,0 days 18:38:53.685000,True,7.964617
1164,XBTUSD,Long,2023-03-04 19:55:14.975000+00:00,2023-03-07 08:08:23.035000+00:00,22222.0,22385.5,15000,3,3,,2 days 12:13:08.060000,True,0.001216
1165,XBTUSD,Long,2023-03-07 15:00:59.421000+00:00,2023-03-08 03:23:58.862000+00:00,22031.0,22081.401818181817,55000,4,13,,0 days 12:22:59.441000,True,0.0
1166,XBTUSD,Long,2023-03-08 05:40:56.718000+00:00,2023-03-08 12:54:35.723000+00:00,21855.0,21988.44125,40000,1,15,,0 days 07:13:39.005000,True,0.625673
1167,XBTUSD,Long,2023-03-08 22:56:10.735000+00:00,2023-03-10 09:38:57.952000+00:00,21060.109785714285,19928.352142857144,700000,36,133,,1 days 10:42:47.217000,True,0.527502
1168,XBTUSD,Short,2023-03-10 10:26:38.738000+00:00,2023-03-10 14:19:26.941000+00:00,20026.772727272728,19931.274545454544,-110000,19,16,,0 days 03:52:48.203000,True,-191.524411
1169,XBTUSD,Long,2023-03-11 08:09:19.869000+00:00,2023-03-11 08:46:05.764000+00:00,19947.28525,20130.9675,200000,14,47,,0 days 00:36:45.895000,True,0.0
1170,XBTUSD,Long,2023-03-11 17:07:48.084000+00:00,2023-03-11 18:36:48.881000+00:00,20281.758333333335,20402.206666666665,60000,16,15,,0 days 01:29:00.797000,True,0.0
1171,XBTUSD,Long,2023-03-12 17:33:27.314000+00:00,2023-03-12 22:24:58.864000+00:00,20783.26423076923,21716.418717948716,390000,22,18,,0 days 04:51:31.550000,True,0.0
1172,XBTUSD,Long,2023-03-12 22:35:26.578000+00:00,2023-03-13 00:01:38.051000+00:00,21888.0,22176.576666666668,30000,3,7,,0 days 01:26:11.473000,True,0.0
1173,XBTUSD,Long,2023-03-13 02:47:32.902000+00:00,2023-03-13 14:34:30.550000+00:00,22073.5,23438.75,60000,10,11,,0 days 11:46:57.648000,True,80.478171
1174,XBTUSD,Long,2023-03-13 15:01:34.046000+00:00,2023-03-13 15:09:25.280000+00:00,23642.0,24435.27,5000,1,2,,0 days 00:07:51.234000,True,0.0
1175,XBTUSD,Long,2023-03-14 19:15:17.702000+00:00,2023-03-14 19:58:13.594000+00:00,24476.115185185186,24839.827037037037,135000,29,14,,0 days 00:42:55.892000,True,0.0
1176,XBTUSD,Long,2023-03-14 20:21:02.459000+00:00,2023-03-16 13:15:50.658000+00:00,24616.394607741237,24657.040930445266,1085300,206,325,,1 days 16:54:48.199000,True,20.638757000000002
1177,XBTUSD,Long,2023-03-17 01:33:51.114000+00:00,2023-03-17 08:57:56.510000+00:00,25524.985,26035.917222222222,90000,18,20,,0 days 07:24:05.396000,True,0.0
1178,XBTUSD,Long,2023-03-17 19:32:00.109000+00:00,2023-03-18 01:01:33.409000+00:00,27312.95342370525,27576.450990615223,287700,43,41,,0 days 05:29:33.300000,True,0.0
1179,XBTUSD,Long,2023-03-18 15:29:01.704000+00:00,2023-03-18 19:55:23.207000+00:00,26947.75,27420.233333333334,30000,4,6,,0 days 04:26:21.503000,True,0.0
1180,XBTUSD,Long,2023-03-18 20:07:35.445000+00:00,2023-03-19 16:38:52.326000+00:00,27245.958518518517,27440.55037037037,135000,29,32,,0 days 20:31:16.881000,True,1.736495
1181,XBTUSD,Long,2023-03-20 02:44:03.856000+00:00,2023-03-20 11:51:02.001000+00:00,27354.375,28192.0,20000,3,9,,0 days 09:06:58.145000,True,0.0
1182,XBTUSD,Long,2023-03-22 19:09:03.041000+00:00,2023-03-23 09:46:44.385000+00:00,26999.333333333332,27671.0,15000,3,5,,0 days 14:37:41.344000,True,0.0
1183,XBTUSD,Long,2023-03-23 13:20:40.461000+00:00,2023-03-23 13:25:15.864000+00:00,26155.0,27398.588,50000,3,3,,0 days 00:04:35.403000,True,0.0
1184,XBTUSD,Long,2023-03-23 13:49:11.880000+00:00,2023-03-26 04:30:11.726000+00:00,27172.4375,27520.09875,40000,9,15,,2 days 14:40:59.846000,True,8.473056
1185,XBTUSD,Long,2023-03-27 15:00:23.483000+00:00,2023-03-30 03:57:39.225000+00:00,26779.5,28519.533333333333,15000,5,7,,2 days 12:57:15.742000,True,-0.025122
1186,XBTUSD,Short,2023-04-09 06:14:05.859000+00:00,2023-04-09 21:41:23.905000+00:00,27896.708,28364.623333333333,-75000,19,7,,0 days 15:27:18.046000,True,-0.106235
1187,XBTUSD,Long,2023-04-10 17:10:28.196000+00:00,2023-04-12 11:38:07.369000+00:00,29651.125,30005.5895,70000,21,32,,1 days 18:27:39.173000,True,4.753207
1188,XBTUSD,Short,2023-04-12 12:16:13.290000+00:00,2023-04-12 15:26:35.238000+00:00,30285.03818181818,29933.802727272727,-55000,16,8,,0 days 03:10:21.948000,True,0.0
1189,XBTUSD,Short,2023-04-12 18:45:20.126000+00:00,2023-04-20 12:33:13.750000+00:00,30378.43,28932.18181818182,-50000,14,12,,7 days 17:47:53.624000,True,11.497073
1190,XBTUSD,Short,2023-04-20 23:32:14.098000+00:00,2023-04-21 20:09:43.551000+00:00,28185.714285714286,27260.85714285714,-35000,7,9,,0 days 20:37:29.453000,True,0.152315
1191,XBTUSD,Long,2023-04-21 20:12:29.468000+00:00,2023-04-22 21:17:23.226000+00:00,27257.166666666668,27610.396373056996,240000,43,68,,1 days 01:04:53.758000,True,7.668248
1192,XBTUSD,Short,2023-04-22 21:17:23.226000+00:00,2023-04-22 21:18:23.774000+00:00,27583.0,27583.488063660476,-30200,1,7,,0 days 00:01:00.548000,True,0.0
1193,XBTUSD,Long,2023-04-22 21:18:23.774000+00:00,2023-04-22 22:39:51.791000+00:00,27583.5,27747.612419700214,45200,1,11,,0 days 01:21:28.017000,True,0.0
1194,XBTUSD,Short,2023-04-22 22:39:51.791000+00:00,2023-04-24 23:41:03.033000+00:00,27887.333333333332,27429.58035714286,-39900,7,7,,2 days 01:01:11.242000,True,10.606401
1195,XBTUSD,Short,2023-04-25 21:15:14.524000+00:00,2023-04-26 01:35:48.419000+00:00,28333.0,28303.799285714285,-70000,4,7,,0 days 04:20:33.895000,True,0.0
1196,XBTUSD,Short,2023-04-26 10:53:02.524000+00:00,2023-04-26 19:23:54.825000+00:00,29439.196285714286,29316.66742857143,-175000,28,27,,0 days 08:30:52.301000,True,1.809998
1197,XBTUSD,Long,2023-04-26 19:39:05.375000+00:00,2023-04-26 19:42:16.203000+00:00,28390.83370967742,28430.799677419356,310000,36,30,,0 days 00:03:10.828000,True,0.0
1198,XBTUSD,Long,2023-04-26 19:43:06.086000+00:00,2023-04-26 19:53:16.183000+00:00,28268.5793877551,28035.360408163266,245000,24,39,,0 days 00:10:10.097000,True,0.0
1199,XBTUSD,Short,2023-04-26 19:56:32.681000+00:00,2023-04-26 19:57:59.239000+00:00,27976.882857142857,27903.714285714286,-35000,10,13,,0 days 00:01:26.558000,True,0.0
1200,XBTUSD,Long,2023-04-26 19:58:11.019000+00:00,2023-04-26 20:02:00.195000+00:00,27924.94,27320.66379310345,145000,29,43,,0 days 00:03:49.176000,True,0.0
1201,XBTUSD,Short,2023-04-26 20:28:29.280000+00:00,2023-04-27 00:18:39.763000+00:00,27730.551,28612.149333333335,-150000,51,19,,0 days 03:50:10.483000,True,0.0
1202,XBTUSD,Short,2023-04-27 05:01:10.489000+00:00,2023-04-27 17:17:50.013000+00:00,29063.547143649474,29206.66749861342,-180300,16,18,,0 days 12:16:39.524000,True,-31.767612
1203,XBTUSD,Long,2023-05-01 01:51:28.796000+00:00,2023-05-03 14:41:01.255000+00:00,28075.86971830986,28243.990396927016,156200,17,13,,2 days 12:49:32.459000,True,14.751733
1204,XBTUSD,Long,2023-05-03 21:53:48.748000+00:00,2023-05-06 14:06:28.358000+00:00,29038.566666666666,28776.111538461537,78000,15,8,,2 days 16:12:39.610000,True,-5.405256999999999
1205,XBTUSD,Long,2023-05-11 22:16:38.459000+00:00,2023-05-12 05:17:25.582000+00:00,27012.0,26585.931666666667,30000,9,15,,0 days 07:00:47.123000,True,0.0
1206,XBTUSD,Long,2023-05-12 05:50:42.398000+00:00,2023-05-19 14:53:59.445000+00:00,26548.108484848486,26831.76,165000,26,23,,7 days 09:03:17.047000,True,6.472446000000001
1207,XBTUSD,Long,2023-05-19 15:21:56.098000+00:00,2023-05-24 03:36:03.258000+00:00,26869.805555555555,26741.53101851852,108000,27,10,,4 days 12:14:07.160000,True,5.468422
1208,XBTUSD,Short,2023-05-24 13:49:34.106000+00:00,2023-05-24 16:12:28.779000+00:00,26530.0,26253.0,-6000,1,2,,0 days 02:22:54.673000,True,0.0
1209,XBTUSD,Short,2023-05-25 19:10:36.410000+00:00,2023-05-28 01:01:09.549000+00:00,26721.625,27110.15625,-24000,4,5,,2 days 05:50:33.139000,True,0.23222199999999998
1210,XBTUSD,Long,2023-05-28 22:11:50.205000+00:00,2023-05-30 14:46:10.272000+00:00,28120.0,27691.5,6000,1,1,,1 days 16:34:20.067000,True,0.15967299999999998
1211,XBTUSD,Short,2023-05-30 14:46:18.293000+00:00,2023-06-01 15:30:25.978000+00:00,27669.2703125,26893.5,-64000,8,7,,2 days 00:44:07.685000,True,7.685796
1212,XBTUSD,Long,2023-06-02 02:42:25.194000+00:00,2023-06-05 15:57:09.785000+00:00,27083.416666666668,26215.360416666666,96000,17,15,,3 days 13:14:44.591000,True,0.8301369999999999
1213,XBTUSD,Long,2023-06-05 16:02:32.313000+00:00,2023-06-06 11:23:52.600000+00:00,25678.44199134199,25692.040692640694,115500,13,10,,0 days 19:21:20.287000,True,0.0
1214,XBTUSD,Long,2023-06-06 12:11:14.364000+00:00,2023-06-06 17:03:14.170000+00:00,25819.578125,26312.1796875,32000,5,6,,0 days 04:51:59.806000,True,0.0
1215,XBTUSD,Long,2023-06-06 17:28:15.676000+00:00,2023-06-06 20:18:51.069000+00:00,26707.666666666668,27094.459375,48000,5,9,,0 days 02:50:35.393000,True,0.0
1216,XBTUSD,Long,2023-06-07 14:55:09.003000+00:00,2023-06-12 02:47:14.157000+00:00,25833.53828125,25856.5,80000,20,17,,4 days 11:52:05.154000,True,0.6140310000000002
1217,XBTUSD,Long,2023-06-14 18:46:46.146000+00:00,2023-06-14 20:57:56.843000+00:00,25881.8,24884.08620689655,80000,6,5,,0 days 02:11:10.697000,True,0.0
1218,XBTUSD,Short,2023-06-14 20:57:56.843000+00:00,2023-06-14 21:23:48.119000+00:00,24884.0,25094.116666666665,-36000,1,14,,0 days 00:25:51.276000,True,0.0
1219,XBTUSD,Short,2023-06-15 05:26:32.239000+00:00,2023-06-15 07:14:47.382000+00:00,24953.0,24897.9,-48000,5,6,,0 days 01:48:15.143000,True,0.0
1220,XBTUSD,Long,2023-06-15 08:40:05.681000+00:00,2023-06-15 16:01:39.038000+00:00,24969.0,24921.0,16000,3,6,,0 days 07:21:33.357000,True,-13.893147
1221,XBTUSD,Short,2023-06-15 16:05:57.678000+00:00,2023-06-16 01:44:56.768000+00:00,24921.5,25548.0,-16000,2,2,,0 days 09:38:59.090000,True,0.0
1222,XBTUSD,Long,2023-06-16 02:55:35.512000+00:00,2023-06-18 01:28:21.418000+00:00,25532.875,26448.5,64000,10,4,,1 days 22:32:45.906000,True,9.194241000000002
1223,XBTUSD,Long,2023-06-19 22:17:43.272000+00:00,2023-06-27 05:23:59.099000+00:00,28302.058854166666,30489.447916666668,56000,25,19,,7 days 07:06:15.827000,True,25.5504
1224,XBTUSD,Long,2023-06-28 08:02:21.505000+00:00,2023-06-28 20:15:39.605000+00:00,30200.625,30221.75,160000,22,15,,0 days 12:13:18.100000,True,2.660421
1225,XBTUSD,Long,2023-06-30 03:36:25.066000+00:00,2023-07-03 13:34:16.365000+00:00,30732.091785714285,30432.5,140000,24,17,,3 days 09:57:51.299000,True,-4.165653
1226,XBTUSD,Long,2023-07-03 13:47:08.721000+00:00,2023-07-06 14:24:36.240000+00:00,30794.722222222223,30433.903055555555,120000,17,23,,3 days 00:37:27.519000,True,-2.958231
1227,XBTUSD,Long,2023-07-06 16:59:36.460000+00:00,2023-07-06 21:23:55.060000+00:00,30287.5,30181.0,60000,4,7,,0 days 04:24:18.600000,True,0.0
1228,XBTUSD,Short,2023-07-08 19:20:39.068000+00:00,2023-07-10 15:45:03.839000+00:00,30115.236842105263,30287.15977443609,-53200,12,2,,1 days 20:24:24.771000,True,0.472071
1229,XBTUSD,Long,2023-07-10 15:45:18.441000+00:00,2023-07-10 21:02:29.526000+00:00,30299.57409090909,30750.14590909091,110000,9,11,,0 days 05:17:11.085000,True,0.0
1230,XBTUSD,Long,2023-07-14 22:34:46.760000+00:00,2023-07-15 16:24:44.443000+00:00,30285.6,30253.5,50000,7,7,,0 days 17:49:57.683000,True,0.330085
1231,XBTUSD,Short,2023-07-17 18:26:43.871000+00:00,2023-07-18 12:01:19.824000+00:00,29898.8,29894.3765,-100000,10,8,,0 days 17:34:35.953000,True,1.667722
1232,XBTUSD,Short,2023-07-18 12:13:25.564000+00:00,2023-07-24 11:17:54.078000+00:00,29828.61423076923,29746.71423076923,-80000,12,19,,5 days 23:04:28.514000,True,-4.156266999999999
1233,XBTUSD,Short,2023-07-24 14:51:04.347000+00:00,2023-07-24 19:07:34.138000+00:00,29056.5,29138.24736445783,-120000,5,14,,0 days 04:16:29.791000,True,0.0
1234,XBTUSD,Long,2023-07-24 19:07:34.138000+00:00,2023-07-24 19:45:50.762000+00:00,29141.678091872793,29102.514329976762,129100,8,12,,0 days 00:38:16.624000,True,0.0
1235,XBTUSD,Short,2023-07-29 06:21:05.251000+00:00,2023-07-29 19:45:18.121000+00:00,29325.0,29326.0,-139000,9,8,,0 days 13:24:12.870000,True,0.665046
1236,XBTUSD,Short,2023-07-31 16:11:05.039000+00:00,2023-08-01 03:26:14.703000+00:00,29171.97695035461,29045.5,-84600,5,10,,0 days 11:15:09.664000,True,0.0
1237,XBTUSD,Long,2023-08-01 03:26:14.703000+00:00,2023-08-01 04:58:52.096000+00:00,28860.5,28840.545454545456,15400,1,7,,0 days 01:32:37.393000,True,0.0
1238,XBTUSD,Short,2023-08-06 06:03:30.497000+00:00,2023-08-08 23:27:20.099000+00:00,28953.131308685446,29553.274647887323,-340800,36,30,,2 days 17:23:49.602000,True,0.893827
1239,XBTUSD,Short,2023-08-09 13:42:06.361000+00:00,2023-08-10 00:26:34.661000+00:00,29862.327586206895,29594.5,-139200,10,4,,0 days 10:44:28.300000,True,0.0
1240,XBTUSD,Short,2023-08-10 11:45:11.453000+00:00,2023-08-14 04:24:03.876000+00:00,29412.375,29366.111709770114,-139200,16,14,,3 days 16:38:52.423000,True,5.54835
1241,XBTUSD,Short,2023-08-14 12:25:15.047000+00:00,2023-08-14 14:41:27.496000+00:00,29322.5,29474.387931034482,-34800,2,5,,0 days 02:16:12.449000,True,0.0
1242,XBTUSD,Long,2023-08-14 14:43:23.235000+00:00,2023-08-15 11:22:37.126000+00:00,29545.158045977012,29355.5,139200,12,6,,0 days 20:39:13.891000,True,0.0
1243,XBTUSD,Short,2023-08-15 15:41:58.695000+00:00,2023-08-28 17:15:21.488000+00:00,27954.810115911485,26156.538018219,-158600,79,37,,13 days 01:33:22.793000,True,114.37903599999997
1244,XBTUSD,Long,2023-08-28 17:15:21.488000+00:00,2023-08-28 17:26:20.993000+00:00,26163.5,26134.5,63400,1,3,,0 days 00:10:59.505000,True,0.0
1245,XBTUSD,Short,2023-08-28 17:26:20.993000+00:00,2023-10-16 13:27:13.350000+00:00,26848.54176847004,26975.159536225015,-352000,277,213,,48 days 20:00:52.357000,True,8.764377000000001
1246,XBTUSD,Long,2023-10-16 13:31:52.349000+00:00,2023-10-16 14:07:13.145000+00:00,28776.04551724138,27909.902413793105,290000,18,14,,0 days 00:35:20.796000,True,0.0
1247,XBTUSD,Short,2023-10-16 14:58:29.508000+00:00,2023-10-17 17:01:07.011000+00:00,28494.039678899084,28483.747265165897,-670000,102,85,,1 days 02:02:37.503000,True,-72.829301
1248,XBTUSD,Long,2023-10-17 17:01:07.011000+00:00,2023-11-17 12:23:12.626000+00:00,31994.838331399256,34311.616683912594,1051900,384,346,,30 days 19:22:05.615000,True,650.929528
1249,XBTUSD,Short,2023-11-17 12:23:12.626000+00:00,2023-11-17 12:57:40.841000+00:00,36293.5,36470.0,-53900,7,4,,0 days 00:34:28.215000,True,0.0
1250,XBTUSD,Long,2023-11-17 23:03:53.761000+00:00,2023-11-18 13:18:51.086000+00:00,36579.67125,36397.0,40000,5,2,,0 days 14:14:57.325000,True,-1.459746
1251,XBTUSD,Long,2023-11-18 16:09:04.794000+00:00,2023-11-19 01:42:36.236000+00:00,36717.5,36454.5,40000,5,8,,0 days 09:33:31.442000,True,0.0
1252,XBTUSD,Long,2023-11-19 06:06:32.862000+00:00,2023-11-20 03:56:48.606000+00:00,36657.525,37115.5,40000,2,5,,0 days 21:50:15.744000,True,-1.723312
1253,XBTUSD,Long,2023-11-20 14:53:05.348000+00:00,2023-11-21 00:36:47.776000+00:00,37327.5,37483.0,40000,3,3,,0 days 09:43:42.428000,True,0.0
